Link,Title,string,url,css_string
vortioxetine-2.html, Vortioxetine ,vortioxetine-2,https://bnf.nice.org.uk/interaction/vortioxetine-2.html,#vortioxetine-2 .interactant span
voxilaprevir.html, Voxilaprevir ,voxilaprevir,https://bnf.nice.org.uk/interaction/voxilaprevir.html,#voxilaprevir .interactant span
warfarin.html, Warfarin ,warfarin,https://bnf.nice.org.uk/interaction/warfarin.html,#warfarin .interactant span
xipamide-2.html, Xipamide ,xipamide-2,https://bnf.nice.org.uk/interaction/xipamide-2.html,#xipamide-2 .interactant span
xylometazoline.html, Xylometazoline ,xylometazoline,https://bnf.nice.org.uk/interaction/xylometazoline.html,#xylometazoline .interactant span
yellow-fever-vaccine-live-2.html," Yellow fever vaccine, live ",yellow-fever-vaccine-live-2,https://bnf.nice.org.uk/interaction/yellow-fever-vaccine-live-2.html,#yellow-fever-vaccine-live-2 .interactant span
zidovudine-2.html, Zidovudine ,zidovudine-2,https://bnf.nice.org.uk/interaction/zidovudine-2.html,#zidovudine-2 .interactant span
zinc.html, Zinc ,zinc,https://bnf.nice.org.uk/interaction/zinc.html,#zinc .interactant span
zoledronic-acid-2.html, Zoledronic acid ,zoledronic-acid-2,https://bnf.nice.org.uk/interaction/zoledronic-acid-2.html,#zoledronic-acid-2 .interactant span
zolmitriptan-2.html, Zolmitriptan ,zolmitriptan-2,https://bnf.nice.org.uk/interaction/zolmitriptan-2.html,#zolmitriptan-2 .interactant span
zolpidem.html, Zolpidem ,zolpidem,https://bnf.nice.org.uk/interaction/zolpidem.html,#zolpidem .interactant span
zonisamide-2.html, Zonisamide ,zonisamide-2,https://bnf.nice.org.uk/interaction/zonisamide-2.html,#zonisamide-2 .interactant span
zopiclone-2.html, Zopiclone ,zopiclone-2,https://bnf.nice.org.uk/interaction/zopiclone-2.html,#zopiclone-2 .interactant span
zuclopenthixol-2.html, Zuclopenthixol ,zuclopenthixol-2,https://bnf.nice.org.uk/interaction/zuclopenthixol-2.html,#zuclopenthixol-2 .interactant span
